user_id,churn_probability,churn_prediction,churn_probability_pct,risk_segment,risk_score,retention_priority,plan,billing_frequency,monthly_recurring_revenue,annual_contract_value,tenure_days,upgrade_count,downgrade_count,acquisition_source,total_mrr,average_monthly_revenue,active_months,retention_rank
U028754,0.9012836982465551,1,90.13,Critical,90.13,Immediate,professional,monthly,79.0,948.0,170,2,0,partner,474.0,79.0,6,1369
U017204,0.9009229085708175,1,90.09,Critical,90.09,Immediate,professional,annual,79.0,948.0,98,2,0,self-serve,316.0,79.0,4,1370
U026654,0.9009067580067144,1,90.09,Critical,90.09,Immediate,starter,monthly,29.0,348.0,285,2,1,self-serve,290.0,29.0,10,1371
U018550,0.9009013404086323,1,90.09,Critical,90.09,Immediate,starter,monthly,29.0,348.0,31,1,0,self-serve,58.0,29.0,2,1372
U012546,0.9008491337363478,1,90.08,Critical,90.08,Immediate,professional,annual,79.0,948.0,74,0,0,sales-assisted,237.0,79.0,3,1373
U014989,0.9007845074846937,1,90.08,Critical,90.08,Immediate,professional,monthly,79.0,948.0,195,3,1,self-serve,632.0,79.0,8,1374
U008116,0.9006921780190074,1,90.07,Critical,90.07,Immediate,starter,monthly,29.0,348.0,20,0,0,sales-assisted,29.0,29.0,1,1375
U026767,0.9006303493692305,1,90.06,Critical,90.06,Immediate,starter,monthly,29.0,348.0,229,2,1,self-serve,232.0,29.0,8,1376
U020454,0.9006142198172086,1,90.06,Critical,90.06,Immediate,starter,monthly,29.0,348.0,334,1,0,self-serve,348.0,29.0,12,1377
U008613,0.9006142198172086,1,90.06,Critical,90.06,Immediate,starter,monthly,29.0,348.0,334,1,0,self-serve,348.0,29.0,12,1378
U011670,0.9004892811670179,1,90.05,Critical,90.05,Immediate,starter,monthly,29.0,348.0,185,2,0,sales-assisted,203.0,29.0,7,1379
U019893,0.9004787921956436,1,90.05,Critical,90.05,Immediate,professional,monthly,79.0,948.0,102,1,0,sales-assisted,316.0,79.0,4,1380
U008851,0.9003187065993957,1,90.03,Critical,90.03,Immediate,starter,monthly,29.0,348.0,218,1,0,self-serve,232.0,29.0,8,1381
U021340,0.9002906198478057,1,90.03,Critical,90.03,Immediate,professional,monthly,79.0,948.0,69,1,0,partner,237.0,79.0,3,1382
U019343,0.9001915359024792,1,90.02,Critical,90.02,Immediate,starter,annual,29.0,348.0,295,0,1,self-serve,319.0,29.0,11,1383
U009214,0.9001513670207563,1,90.02,Critical,90.02,Immediate,professional,monthly,79.0,948.0,102,4,0,sales-assisted,316.0,79.0,4,1384
U026025,0.8999880779078774,1,90.0,Critical,90.0,Immediate,professional,monthly,79.0,948.0,64,2,0,self-serve,237.0,79.0,3,1385
U007879,0.8999175419798168,1,89.99,Critical,89.99,Immediate,enterprise,monthly,199.0,2388.0,32,2,0,sales-assisted,398.0,199.0,2,1386
U024657,0.8998762293562875,1,89.99,Critical,89.99,Immediate,starter,annual,29.0,348.0,185,3,0,self-serve,203.0,29.0,7,1387
U010873,0.8998761668216823,1,89.99,Critical,89.99,Immediate,professional,monthly,79.0,948.0,240,6,0,self-serve,711.0,79.0,9,1388
U001164,0.899854557811875,1,89.99,Critical,89.99,Immediate,starter,annual,29.0,348.0,65,0,0,self-serve,87.0,29.0,3,1389
U025305,0.8998378687812789,1,89.98,Critical,89.98,Immediate,starter,monthly,29.0,348.0,416,1,1,self-serve,435.0,29.0,15,1390
U017287,0.8998238480865859,1,89.98,Critical,89.98,Immediate,starter,monthly,29.0,348.0,82,1,1,partner,116.0,29.0,4,1391
U016551,0.8997418293916782,1,89.97,Critical,89.97,Immediate,starter,monthly,29.0,348.0,123,1,0,sales-assisted,145.0,29.0,5,1392
U022989,0.8997300160360485,1,89.97,Critical,89.97,Immediate,starter,monthly,29.0,348.0,239,0,0,self-serve,232.0,29.0,8,1393
U027712,0.8996212958993438,1,89.96,Critical,89.96,Immediate,starter,monthly,29.0,348.0,93,2,0,sales-assisted,116.0,29.0,4,1394
U020959,0.8995048118822253,1,89.95,Critical,89.95,Immediate,starter,monthly,29.0,348.0,229,2,2,sales-assisted,232.0,29.0,8,1395
U010580,0.8994957657022972,1,89.95,Critical,89.95,Immediate,starter,monthly,29.0,348.0,436,0,0,self-serve,435.0,29.0,15,1396
U006181,0.8994957657022972,1,89.95,Critical,89.95,Immediate,starter,monthly,29.0,348.0,436,0,0,self-serve,435.0,29.0,15,1397
U027013,0.8994957657022972,1,89.95,Critical,89.95,Immediate,starter,monthly,29.0,348.0,436,0,0,self-serve,435.0,29.0,15,1398
U012080,0.8994617032753869,1,89.95,Critical,89.95,Immediate,professional,monthly,79.0,948.0,109,1,1,sales-assisted,316.0,79.0,4,1399
U024365,0.8994364031856774,1,89.94,Critical,89.94,Immediate,starter,monthly,29.0,348.0,46,2,0,self-serve,87.0,29.0,3,1400
U000019,0.89936548926461,1,89.94,Critical,89.94,Immediate,starter,annual,29.0,348.0,30,1,1,self-serve,58.0,29.0,2,1401
U012134,0.89926877158468,1,89.93,Critical,89.93,Immediate,starter,monthly,29.0,348.0,132,3,0,self-serve,174.0,29.0,6,1402
U017694,0.8991983038762561,1,89.92,Critical,89.92,Immediate,starter,annual,29.0,348.0,303,1,0,self-serve,319.0,29.0,11,1403
U014154,0.8991384475549244,1,89.91,Critical,89.91,Immediate,starter,annual,29.0,348.0,232,0,0,self-serve,232.0,29.0,8,1404
U013338,0.8991185029309776,1,89.91,Critical,89.91,Immediate,starter,monthly,29.0,348.0,453,0,0,self-serve,464.0,29.0,16,1405
U008659,0.8990100020862184,1,89.9,Critical,89.9,Immediate,starter,annual,29.0,348.0,93,0,1,self-serve,116.0,29.0,4,1406
U028406,0.8989954882643957,1,89.9,Critical,89.9,Immediate,starter,annual,29.0,348.0,189,0,0,partner,203.0,29.0,7,1407
U028078,0.8989946305296822,1,89.9,Critical,89.9,Immediate,starter,monthly,29.0,348.0,435,0,0,partner,464.0,29.0,16,1408
U008742,0.8989648572164445,1,89.9,Critical,89.9,Immediate,professional,annual,79.0,948.0,125,0,1,self-serve,395.0,79.0,5,1409
U025888,0.8988828454417609,1,89.89,Critical,89.89,Immediate,starter,monthly,29.0,348.0,208,0,0,partner,203.0,29.0,7,1410
U003549,0.8987982170920613,1,89.88,Critical,89.88,Immediate,starter,annual,29.0,348.0,182,0,2,sales-assisted,203.0,29.0,7,1411
U009048,0.8987269342281505,1,89.87,Critical,89.87,Immediate,starter,annual,29.0,348.0,92,0,1,self-serve,116.0,29.0,4,1412
U018064,0.8987260878962748,1,89.87,Critical,89.87,Immediate,professional,monthly,79.0,948.0,85,1,1,sales-assisted,316.0,79.0,4,1413
U006888,0.898677470214843,1,89.87,Critical,89.87,Immediate,starter,monthly,29.0,348.0,246,2,0,self-serve,261.0,29.0,9,1414
U023454,0.8986738539732478,1,89.87,Critical,89.87,Immediate,professional,monthly,79.0,948.0,125,1,4,self-serve,395.0,79.0,5,1415
U013772,0.8986670006162704,1,89.87,Critical,89.87,Immediate,starter,monthly,29.0,348.0,246,1,0,sales-assisted,261.0,29.0,9,1416
U025469,0.8986670006162704,1,89.87,Critical,89.87,Immediate,starter,monthly,29.0,348.0,246,1,0,sales-assisted,261.0,29.0,9,1417
U024625,0.8985738974989368,1,89.86,Critical,89.86,Immediate,starter,monthly,29.0,348.0,95,1,0,self-serve,116.0,29.0,4,1418
U006165,0.8985475678848219,1,89.85,Critical,89.85,Immediate,professional,annual,79.0,948.0,105,0,0,self-serve,316.0,79.0,4,1419
U003022,0.8985151273826026,1,89.85,Critical,89.85,Immediate,enterprise,monthly,199.0,2388.0,153,2,0,self-serve,1194.0,199.0,6,1420
U022664,0.8984877860905202,1,89.85,Critical,89.85,Immediate,starter,monthly,29.0,348.0,80,0,2,self-serve,87.0,29.0,3,1421
U012082,0.8984848476900478,1,89.85,Critical,89.85,Immediate,professional,monthly,79.0,948.0,273,1,0,sales-assisted,790.0,79.0,10,1422
U023379,0.8984818583980518,1,89.85,Critical,89.85,Immediate,starter,monthly,29.0,348.0,252,1,0,self-serve,261.0,29.0,9,1423
U026589,0.898374417389748,1,89.84,Critical,89.84,Immediate,starter,annual,29.0,348.0,151,0,0,partner,145.0,29.0,5,1424
U012038,0.8983695979025583,1,89.84,Critical,89.84,Immediate,professional,monthly,79.0,948.0,103,4,1,sales-assisted,316.0,79.0,4,1425
U020970,0.8983410166226782,1,89.83,Critical,89.83,Immediate,starter,monthly,29.0,348.0,160,0,0,sales-assisted,203.0,29.0,7,1426
U023054,0.8982285915882534,1,89.82,Critical,89.82,Immediate,professional,monthly,79.0,948.0,368,1,1,partner,1106.0,79.0,14,1427
U022845,0.8977962838967131,1,89.78,Critical,89.78,Immediate,starter,monthly,29.0,348.0,164,2,1,self-serve,174.0,29.0,6,1428
U008825,0.8977497090088802,1,89.77,Critical,89.77,Immediate,starter,annual,29.0,348.0,115,0,1,self-serve,145.0,29.0,5,1429
U011929,0.8975455814092842,1,89.75,Critical,89.75,Immediate,starter,monthly,29.0,348.0,135,1,1,self-serve,145.0,29.0,5,1430
U024694,0.8974823136895788,1,89.75,Critical,89.75,Immediate,starter,monthly,29.0,348.0,167,0,1,self-serve,174.0,29.0,6,1431
U018696,0.8974823136895788,1,89.75,Critical,89.75,Immediate,starter,monthly,29.0,348.0,167,0,1,self-serve,174.0,29.0,6,1432
U002239,0.8974823136895788,1,89.75,Critical,89.75,Immediate,starter,monthly,29.0,348.0,167,0,1,self-serve,174.0,29.0,6,1433
U027015,0.8973561530571832,1,89.74,Critical,89.74,Immediate,professional,monthly,79.0,948.0,111,2,1,self-serve,316.0,79.0,4,1434
U017566,0.8970730975490827,1,89.71,Critical,89.71,Immediate,starter,monthly,29.0,348.0,348,0,1,self-serve,377.0,29.0,13,1435
U008669,0.8970009346274466,1,89.7,Critical,89.7,Immediate,professional,monthly,79.0,948.0,286,0,0,self-serve,869.0,79.0,11,1436
U009981,0.8969098184510282,1,89.69,Critical,89.69,Immediate,starter,annual,29.0,348.0,206,1,0,self-serve,203.0,29.0,7,1437
U009106,0.8968728566213845,1,89.69,Critical,89.69,Immediate,professional,annual,79.0,948.0,41,2,0,sales-assisted,237.0,79.0,3,1438
U011963,0.8967002204247294,1,89.67,Critical,89.67,Immediate,professional,monthly,79.0,948.0,248,1,0,sales-assisted,711.0,79.0,9,1439
U016878,0.8966519476982209,1,89.67,Critical,89.67,Immediate,professional,monthly,79.0,948.0,296,0,0,self-serve,869.0,79.0,11,1440
U014701,0.8966485816322457,1,89.66,Critical,89.66,Immediate,starter,monthly,29.0,348.0,242,0,0,self-serve,232.0,29.0,8,1441
U021741,0.8965495220178086,1,89.65,Critical,89.65,Immediate,starter,monthly,29.0,348.0,189,0,0,partner,203.0,29.0,7,1442
U020529,0.896487983285228,1,89.65,Critical,89.65,Immediate,starter,monthly,29.0,348.0,21,0,1,sales-assisted,58.0,29.0,2,1443
U014032,0.896395968515479,1,89.64,Critical,89.64,Immediate,professional,monthly,79.0,948.0,110,3,0,self-serve,316.0,79.0,4,1444
U001376,0.8963772326170114,1,89.64,Critical,89.64,Immediate,starter,annual,29.0,348.0,217,0,0,partner,232.0,29.0,8,1445
U024049,0.8963000777576692,1,89.63,Critical,89.63,Immediate,starter,annual,29.0,348.0,220,1,0,self-serve,232.0,29.0,8,1446
U013883,0.8961653234424388,1,89.62,Critical,89.62,Immediate,professional,annual,79.0,948.0,193,2,0,self-serve,632.0,79.0,8,1447
U008629,0.896074426073251,1,89.61,Critical,89.61,Immediate,starter,annual,29.0,348.0,335,1,0,partner,348.0,29.0,12,1448
U023430,0.895972385668046,1,89.6,Critical,89.6,Immediate,starter,monthly,29.0,348.0,136,1,0,sales-assisted,145.0,29.0,5,1449
U028348,0.8959420216902136,1,89.59,Critical,89.59,Immediate,professional,monthly,79.0,948.0,115,2,0,sales-assisted,395.0,79.0,5,1450
U022606,0.8958972366050812,1,89.59,Critical,89.59,Immediate,starter,monthly,29.0,348.0,102,1,0,self-serve,116.0,29.0,4,1451
U004443,0.8958972366050812,1,89.59,Critical,89.59,Immediate,starter,monthly,29.0,348.0,102,1,0,self-serve,116.0,29.0,4,1452
U005929,0.8958600008989438,1,89.59,Critical,89.59,Immediate,professional,monthly,79.0,948.0,327,0,0,self-serve,869.0,79.0,11,1453
U000312,0.8957914997091401,1,89.58,Critical,89.58,Immediate,starter,monthly,29.0,348.0,177,2,0,sales-assisted,174.0,29.0,6,1454
U028081,0.8955561587405305,1,89.56,Critical,89.56,Immediate,starter,monthly,29.0,348.0,220,2,1,self-serve,232.0,29.0,8,1455
U001143,0.8955397898530938,1,89.55,Critical,89.55,Immediate,starter,monthly,29.0,348.0,18,1,0,self-serve,29.0,29.0,1,1456
U003691,0.8955148028090278,1,89.55,Critical,89.55,Immediate,professional,monthly,79.0,948.0,201,0,2,self-serve,553.0,79.0,7,1457
U001630,0.8954845597915888,1,89.55,Critical,89.55,Immediate,starter,annual,29.0,348.0,36,0,0,self-serve,58.0,29.0,2,1458
U023488,0.8954508587654221,1,89.55,Critical,89.55,Immediate,starter,monthly,29.0,348.0,45,1,1,sales-assisted,58.0,29.0,2,1459
U024618,0.8951246702019218,1,89.51,Critical,89.51,Immediate,professional,monthly,79.0,948.0,74,1,2,self-serve,316.0,79.0,4,1460
U001690,0.8951038768478021,1,89.51,Critical,89.51,Immediate,enterprise,monthly,199.0,2388.0,88,0,2,sales-assisted,796.0,199.0,4,1461
U004769,0.895009658817378,1,89.5,Critical,89.5,Immediate,enterprise,monthly,199.0,2388.0,496,1,0,self-serve,3582.0,199.0,18,1462
U017077,0.8949985991412794,1,89.5,Critical,89.5,Immediate,starter,annual,29.0,348.0,193,0,2,sales-assisted,203.0,29.0,7,1463
U003628,0.8947579573269054,1,89.48,Critical,89.48,Immediate,starter,monthly,29.0,348.0,61,1,3,self-serve,87.0,29.0,3,1464
U022715,0.8946398463531352,1,89.46,Critical,89.46,Immediate,professional,monthly,79.0,948.0,211,2,0,partner,553.0,79.0,7,1465
U005761,0.8945819598523561,1,89.46,Critical,89.46,Immediate,starter,monthly,29.0,348.0,397,1,0,self-serve,406.0,29.0,14,1466
U003252,0.8944617719413027,1,89.45,Critical,89.45,Immediate,professional,monthly,79.0,948.0,102,0,0,self-serve,316.0,79.0,4,1467
U008421,0.8944572965283675,1,89.45,Critical,89.45,Immediate,starter,monthly,29.0,348.0,65,1,0,self-serve,87.0,29.0,3,1468
U006572,0.8944517420216552,1,89.45,Critical,89.45,Immediate,starter,annual,29.0,348.0,335,0,0,self-serve,348.0,29.0,12,1469
U009847,0.8944517420216552,1,89.45,Critical,89.45,Immediate,starter,annual,29.0,348.0,335,0,0,self-serve,348.0,29.0,12,1470
U016476,0.8944453815896947,1,89.44,Critical,89.44,Immediate,enterprise,annual,199.0,2388.0,131,1,1,self-serve,995.0,199.0,5,1471
U008135,0.894417328537798,1,89.44,Critical,89.44,Immediate,professional,annual,79.0,948.0,240,4,0,self-serve,711.0,79.0,9,1472
U023228,0.8944026985877569,1,89.44,Critical,89.44,Immediate,professional,monthly,79.0,948.0,312,2,0,self-serve,948.0,79.0,12,1473
U007634,0.8943196154908888,1,89.43,Critical,89.43,Immediate,professional,monthly,79.0,948.0,217,1,1,sales-assisted,632.0,79.0,8,1474
U002738,0.8942327179221014,1,89.42,Critical,89.42,Immediate,professional,monthly,79.0,948.0,157,0,0,self-serve,553.0,79.0,7,1475
U021078,0.8940901332425952,1,89.41,Critical,89.41,Immediate,professional,monthly,79.0,948.0,271,0,0,self-serve,790.0,79.0,10,1476
U008791,0.8940668343371629,1,89.41,Critical,89.41,Immediate,starter,monthly,29.0,348.0,248,1,1,self-serve,261.0,29.0,9,1477
U023928,0.8940668343371629,1,89.41,Critical,89.41,Immediate,starter,monthly,29.0,348.0,248,1,1,self-serve,261.0,29.0,9,1478
U019200,0.8939959406135742,1,89.4,Critical,89.4,Immediate,professional,annual,79.0,948.0,101,0,1,self-serve,316.0,79.0,4,1479
U018618,0.8939151399678467,1,89.39,Critical,89.39,Immediate,enterprise,monthly,199.0,2388.0,144,1,2,partner,995.0,199.0,5,1480
U006096,0.8938783849084967,1,89.39,Critical,89.39,Immediate,starter,monthly,29.0,348.0,36,1,0,sales-assisted,58.0,29.0,2,1481
U016822,0.8938783849084967,1,89.39,Critical,89.39,Immediate,starter,monthly,29.0,348.0,36,1,0,sales-assisted,58.0,29.0,2,1482
U000605,0.8938104513444224,1,89.38,Critical,89.38,Immediate,starter,monthly,29.0,348.0,80,0,1,self-serve,87.0,29.0,3,1483
U024102,0.8938104513444224,1,89.38,Critical,89.38,Immediate,starter,monthly,29.0,348.0,80,0,1,self-serve,87.0,29.0,3,1484
U004107,0.8937888781818305,1,89.38,Critical,89.38,Immediate,professional,monthly,79.0,948.0,301,0,2,self-serve,869.0,79.0,11,1485
U014192,0.8935857415499896,1,89.36,Critical,89.36,Immediate,starter,monthly,29.0,348.0,144,0,0,self-serve,145.0,29.0,5,1486
U028569,0.8935857415499896,1,89.36,Critical,89.36,Immediate,starter,monthly,29.0,348.0,144,0,0,self-serve,145.0,29.0,5,1487
U024245,0.8935668681530659,1,89.36,Critical,89.36,Immediate,starter,monthly,29.0,348.0,253,2,0,partner,261.0,29.0,9,1488
U016408,0.8934680616837338,1,89.35,Critical,89.35,Immediate,professional,monthly,79.0,948.0,258,1,1,sales-assisted,711.0,79.0,9,1489
U021277,0.8933913477244277,1,89.34,Critical,89.34,Immediate,starter,annual,29.0,348.0,154,0,1,self-serve,174.0,29.0,6,1490
U013471,0.8932767215749815,1,89.33,Critical,89.33,Immediate,starter,monthly,29.0,348.0,398,1,0,self-serve,406.0,29.0,14,1491
U027150,0.8930468147721404,1,89.3,Critical,89.3,Immediate,starter,annual,29.0,348.0,113,0,0,self-serve,116.0,29.0,4,1492
U025731,0.8930343205152773,1,89.3,Critical,89.3,Immediate,starter,monthly,29.0,348.0,192,0,1,sales-assisted,203.0,29.0,7,1493
U024610,0.8930172119615779,1,89.3,Critical,89.3,Immediate,starter,monthly,29.0,348.0,136,1,1,self-serve,145.0,29.0,5,1494
U012488,0.8929578043918324,1,89.3,Critical,89.3,Immediate,professional,annual,79.0,948.0,143,1,0,partner,474.0,79.0,6,1495
U010683,0.8928900066039565,1,89.29,Critical,89.29,Immediate,starter,monthly,29.0,348.0,161,1,0,self-serve,174.0,29.0,6,1496
U010751,0.8928793306925071,1,89.29,Critical,89.29,Immediate,professional,annual,79.0,948.0,88,1,0,partner,316.0,79.0,4,1497
U020986,0.8924284913600771,1,89.24,Critical,89.24,Immediate,starter,monthly,29.0,348.0,199,0,0,sales-assisted,203.0,29.0,7,1498
U006884,0.8922308219525693,1,89.22,Critical,89.22,Immediate,starter,monthly,29.0,348.0,84,1,0,sales-assisted,87.0,29.0,3,1499
U007801,0.8921652956661308,1,89.22,Critical,89.22,Immediate,enterprise,annual,199.0,2388.0,146,0,1,partner,995.0,199.0,5,1500
U016872,0.8921439671211673,1,89.21,Critical,89.21,Immediate,enterprise,monthly,199.0,2388.0,186,1,2,self-serve,1393.0,199.0,7,1501
U006274,0.8921393726094045,1,89.21,Critical,89.21,Immediate,starter,annual,29.0,348.0,69,1,1,self-serve,87.0,29.0,3,1502
U016936,0.8921272496610154,1,89.21,Critical,89.21,Immediate,starter,monthly,29.0,348.0,81,1,0,sales-assisted,87.0,29.0,3,1503
U028055,0.892123276167852,1,89.21,Critical,89.21,Immediate,starter,monthly,29.0,348.0,359,2,0,partner,377.0,29.0,13,1504
U015252,0.892005550236457,1,89.2,Critical,89.2,Immediate,starter,monthly,29.0,348.0,230,2,1,self-serve,232.0,29.0,8,1505
U017530,0.891944209481786,1,89.19,Critical,89.19,Immediate,starter,monthly,29.0,348.0,222,0,0,sales-assisted,232.0,29.0,8,1506
U013271,0.8918440716603683,1,89.18,Critical,89.18,Immediate,starter,monthly,29.0,348.0,192,0,0,self-serve,203.0,29.0,7,1507
U023626,0.8918440716603683,1,89.18,Critical,89.18,Immediate,starter,monthly,29.0,348.0,192,0,0,self-serve,203.0,29.0,7,1508
U025966,0.8918440716603683,1,89.18,Critical,89.18,Immediate,starter,monthly,29.0,348.0,192,0,0,self-serve,203.0,29.0,7,1509
U001427,0.891751122973213,1,89.18,Critical,89.18,Immediate,starter,monthly,29.0,348.0,451,1,0,self-serve,464.0,29.0,16,1510
U027294,0.8917471289339661,1,89.17,Critical,89.17,Immediate,enterprise,monthly,199.0,2388.0,104,0,1,self-serve,796.0,199.0,4,1511
U025997,0.8915425163609926,1,89.15,Critical,89.15,Immediate,professional,monthly,79.0,948.0,42,2,2,self-serve,237.0,79.0,3,1512
U024096,0.891437831630204,1,89.14,Critical,89.14,Immediate,professional,monthly,79.0,948.0,247,2,0,partner,711.0,79.0,9,1513
U023723,0.891431861808949,1,89.14,Critical,89.14,Immediate,professional,monthly,79.0,948.0,165,1,1,self-serve,474.0,79.0,6,1514
U020110,0.8913691055500488,1,89.14,Critical,89.14,Immediate,starter,monthly,29.0,348.0,193,2,2,self-serve,203.0,29.0,7,1515
U005233,0.8913360898068519,1,89.13,Critical,89.13,Immediate,starter,monthly,29.0,348.0,122,1,0,self-serve,145.0,29.0,5,1516
U015017,0.8912190806077879,1,89.12,Critical,89.12,Immediate,enterprise,monthly,199.0,2388.0,247,1,0,self-serve,1990.0,199.0,10,1517
U012963,0.8910940240172003,1,89.11,Critical,89.11,Immediate,starter,monthly,29.0,348.0,276,2,1,sales-assisted,290.0,29.0,10,1518
U018549,0.8910940240172003,1,89.11,Critical,89.11,Immediate,starter,monthly,29.0,348.0,276,2,1,sales-assisted,290.0,29.0,10,1519
U022149,0.8910899660321053,1,89.11,Critical,89.11,Immediate,starter,monthly,29.0,348.0,298,1,0,self-serve,319.0,29.0,11,1520
U028124,0.8910398836840963,1,89.1,Critical,89.1,Immediate,starter,monthly,29.0,348.0,231,1,2,self-serve,232.0,29.0,8,1521
U008634,0.8910178202948619,1,89.1,Critical,89.1,Immediate,starter,monthly,29.0,348.0,124,1,0,sales-assisted,145.0,29.0,5,1522
U002416,0.8909482490438095,1,89.09,Critical,89.09,Immediate,starter,monthly,29.0,348.0,362,0,0,sales-assisted,377.0,29.0,13,1523
U023676,0.8909160022274275,1,89.09,Critical,89.09,Immediate,starter,monthly,29.0,348.0,103,2,0,partner,116.0,29.0,4,1524
U016532,0.8908996857054713,1,89.09,Critical,89.09,Immediate,starter,annual,29.0,348.0,203,2,0,self-serve,232.0,29.0,8,1525
U007669,0.8908695793932521,1,89.09,Critical,89.09,Immediate,starter,monthly,29.0,348.0,96,1,0,sales-assisted,116.0,29.0,4,1526
U009734,0.8908341008146686,1,89.08,Critical,89.08,Immediate,starter,monthly,29.0,348.0,165,3,0,sales-assisted,174.0,29.0,6,1527
U000717,0.8907928517442452,1,89.08,Critical,89.08,Immediate,starter,monthly,29.0,348.0,133,1,1,self-serve,145.0,29.0,5,1528
U011631,0.8907446807625358,1,89.07,Critical,89.07,Immediate,starter,monthly,29.0,348.0,76,2,1,sales-assisted,87.0,29.0,3,1529
U026413,0.8907331837688559,1,89.07,Critical,89.07,Immediate,professional,annual,79.0,948.0,144,2,0,self-serve,395.0,79.0,5,1530
U016121,0.8906795180451447,1,89.07,Critical,89.07,Immediate,starter,monthly,29.0,348.0,125,2,1,self-serve,145.0,29.0,5,1531
U020401,0.8904404026720766,1,89.04,Critical,89.04,Immediate,starter,monthly,29.0,348.0,352,0,2,sales-assisted,348.0,29.0,12,1532
