user_id,Authentication,Billing,Collaboration,File Management,Onboarding,Project Management,Reporting,Support,Task Management
U002953,8,0,2,2,4,3,0,0,13
U002954,6,3,3,0,5,5,1,2,11
U002955,18,4,4,2,0,6,2,0,22
U002956,10,1,0,3,0,3,1,1,11
U002957,15,0,1,0,2,3,1,0,15
U002958,10,3,5,3,1,9,0,3,23
U002959,15,2,4,4,0,12,2,0,25
U002960,12,3,6,2,0,6,1,0,17
U002961,8,2,4,2,1,5,4,1,22
U002962,25,1,4,2,1,2,1,1,18
U002963,11,0,5,4,0,6,0,3,21
U002964,16,1,9,4,2,5,0,1,23
U002965,8,5,6,2,0,10,1,0,18
U002966,16,1,9,8,0,5,2,0,30
U002967,10,2,6,3,0,1,1,1,17
U002968,14,2,7,2,6,6,0,0,25
U002969,6,0,4,0,3,5,0,1,24
U002970,14,6,10,4,1,12,2,1,26
U002971,20,3,13,2,0,14,1,0,28
U002972,12,0,1,5,0,6,0,1,13
U002973,16,4,5,0,0,3,3,0,16
U002974,14,2,5,3,0,4,0,0,24
U002975,6,1,4,2,0,3,1,1,16
U002976,11,2,9,3,1,6,2,0,28
U002977,17,5,11,3,0,5,4,1,35
U002978,10,3,5,6,0,8,1,2,23
U002979,19,1,7,4,0,5,1,0,24
U002980,12,4,3,1,1,1,0,2,26
U002981,12,0,4,2,0,4,1,0,13
U002982,22,7,3,1,5,4,3,3,17
U002983,9,0,7,2,0,3,0,0,12
U002984,7,1,9,4,1,4,2,0,20
U002985,9,1,3,5,0,2,0,0,9
U002986,11,0,3,5,1,3,1,1,25
U002987,11,1,6,1,1,2,1,0,15
U002988,13,0,5,3,0,4,1,1,13
U002989,7,5,4,2,0,6,1,0,17
U002990,10,0,7,2,1,1,0,0,14
U002991,11,2,6,5,0,3,0,0,28
U002992,9,1,3,3,1,1,1,1,14
U002993,9,3,8,6,0,3,0,1,16
U002994,15,2,8,2,1,9,3,1,27
U002995,19,1,4,2,1,5,0,0,19
U002996,9,1,2,3,0,5,0,1,22
U002997,17,4,9,3,0,13,0,1,24
U002998,5,4,4,1,6,5,2,1,17
U002999,11,1,5,4,0,4,2,0,20
U003000,20,5,9,2,0,8,0,1,17
U003001,20,4,4,8,0,8,2,1,27
U003002,11,1,7,1,3,7,3,0,22
U003003,18,7,4,2,0,3,2,1,9
U003004,19,0,3,5,1,5,1,4,20
U003005,14,0,3,3,0,5,2,2,12
U003006,15,1,6,4,0,5,0,0,23
U003007,15,1,11,4,0,3,0,0,17
U003008,12,0,8,5,0,2,2,0,17
U003009,13,3,8,4,0,7,1,0,36
U003010,9,3,9,6,0,9,1,0,33
U003011,11,3,7,2,1,9,4,1,24
U003012,14,3,3,3,0,6,0,2,30
U003013,12,1,3,1,0,1,0,0,16
U003014,7,3,2,7,0,6,1,1,18
U003015,7,0,3,1,1,5,1,1,11
U003016,7,0,1,4,0,5,1,1,17
U003017,7,1,8,1,0,6,1,0,14
U003018,11,1,4,2,0,4,3,3,24
U003019,5,2,0,1,1,3,1,0,21
U003020,9,2,4,2,1,2,2,1,17
U003021,15,0,5,3,0,5,1,1,14
U003022,8,3,8,4,0,11,0,0,32
U003023,10,2,5,2,1,6,0,0,16
U003024,13,2,4,4,2,2,1,0,12
U003025,9,0,6,1,0,10,4,1,19
U003026,16,1,6,2,1,1,3,0,26
U003027,14,5,12,0,0,6,2,0,18
U003028,17,0,4,2,0,6,3,2,23
U003029,23,2,7,3,0,5,0,1,24
U003030,15,0,12,0,0,1,0,1,18
U003031,13,0,1,3,0,5,0,1,18
U003032,15,3,14,6,0,9,0,0,41
U003033,8,1,2,1,0,6,1,0,16
U003034,7,1,2,2,0,2,0,0,18
U003035,17,7,9,8,0,9,0,1,23
U003036,12,0,3,2,5,3,0,0,12
U003037,5,4,5,7,2,11,0,1,18
U003038,14,4,4,3,0,11,0,0,30
U003039,10,2,6,2,0,8,2,0,11
U003040,13,1,5,4,0,4,1,0,22
U003041,6,1,8,5,0,5,2,1,19
U003042,13,2,6,2,0,3,1,0,19
U003043,22,3,9,2,0,6,1,1,20
U003044,9,2,4,3,0,1,0,0,17
U003045,11,3,9,0,0,2,2,0,11
U003046,12,3,9,4,1,7,3,1,30
U003047,8,1,4,2,1,3,2,0,17
U003048,20,2,5,5,0,3,1,3,28
U003049,6,0,6,5,0,2,0,1,20
U003050,13,0,6,4,2,4,2,0,15
U003051,19,7,6,4,2,2,2,0,42
U003052,10,3,6,2,0,9,1,1,20
U003053,11,0,3,1,0,6,2,0,16
U003054,10,0,4,2,0,5,1,3,15
U003055,10,1,7,4,1,4,2,2,19
U003056,7,0,9,3,0,2,3,0,15
U003057,11,2,5,2,2,2,1,0,12
U003058,10,0,5,2,0,7,0,1,20
U003059,11,0,6,2,1,5,1,0,19
U003060,14,6,4,3,0,13,3,2,25
U003061,19,4,4,1,0,5,1,1,24
U003062,14,1,4,3,0,7,2,1,20
U003063,13,1,6,2,0,5,0,0,10
U003064,13,0,5,1,0,2,1,3,19
U003065,12,2,8,5,6,7,0,2,23
U003066,9,1,3,0,0,7,2,1,25
U003067,20,3,9,4,0,8,3,2,28
U003068,16,0,2,3,4,5,1,1,12
U003069,11,4,3,2,0,3,1,0,28
U003070,15,2,5,5,0,6,3,0,23
U003071,11,2,5,6,1,2,1,1,14
U003072,17,2,15,1,1,10,2,0,32
U003073,7,0,6,0,1,2,2,1,12
U003074,13,1,4,2,1,5,0,2,25
U003075,17,3,5,1,2,8,0,1,21
U003076,15,3,15,3,0,10,1,1,27
U003077,11,6,3,5,0,6,1,3,15
U003078,6,0,3,4,1,7,0,1,21
U003079,15,1,7,5,1,11,1,0,40
U003080,13,4,5,7,1,9,2,1,20
U003081,10,9,3,4,0,9,0,1,24
U003082,17,3,7,2,3,8,1,1,25
U003083,13,3,10,2,1,8,1,0,23
U003084,11,0,3,1,4,4,1,1,12
U003085,14,0,4,3,1,6,2,1,13
U003086,14,4,10,4,0,8,1,1,28
U003087,18,5,5,6,1,7,2,1,19
U003088,14,4,10,2,3,6,1,1,28
U003089,10,0,6,1,0,4,1,2,22
U003090,15,1,4,3,0,5,1,2,32
U003091,14,2,11,2,1,7,0,0,29
U003092,16,1,9,2,0,4,1,2,14
U003093,16,6,8,3,0,5,0,1,18
U003094,11,0,7,0,4,3,2,0,15
U003095,6,3,8,0,0,6,0,4,34
U003096,14,1,5,0,1,8,2,0,18
U003097,11,1,3,2,0,1,1,1,13
U003098,14,4,7,8,1,6,0,2,17
U003099,23,3,7,6,0,9,0,2,24
U003100,16,2,5,5,0,1,1,2,29
U003101,14,0,8,3,0,6,1,0,18
U003102,10,0,5,2,0,2,2,0,14
U003103,11,0,3,1,2,6,1,0,10
U003104,6,0,3,0,2,1,2,1,12
U003105,10,0,5,1,2,3,1,0,14
U003106,14,1,2,2,0,3,1,3,17
U003107,11,4,8,4,0,8,0,1,19
U003108,10,0,7,2,0,7,1,1,17
U003109,9,1,7,4,1,4,2,0,15
U003110,10,5,8,4,1,4,1,0,21
U003111,14,0,5,2,0,7,1,4,14
U003112,26,3,5,8,0,3,2,1,19
U003113,15,1,2,1,0,3,3,2,21
U003114,10,2,6,2,6,4,2,0,10
U003115,15,4,7,0,2,4,0,1,20
U003116,17,2,10,5,0,8,1,1,34
U003117,8,1,5,4,0,5,2,1,22
U003118,17,4,4,2,0,4,2,2,18
U003119,16,7,7,8,0,7,2,2,28
U003120,17,3,11,5,1,7,1,2,23
U003121,7,0,5,3,0,5,1,2,8
U003122,17,3,9,1,0,5,1,0,25
U003123,13,0,5,3,1,2,0,0,13
U003124,13,1,4,3,0,6,0,0,18
U003125,12,2,6,2,0,7,2,1,21
U003126,18,4,5,5,0,3,1,0,26
U003127,24,4,10,7,0,8,3,1,30
U003128,7,0,1,0,2,3,2,0,12
U003129,20,1,7,5,0,7,2,1,28
U003130,13,1,5,1,0,4,1,0,25
U003131,11,1,6,3,0,2,0,0,15
U003132,23,0,14,0,3,13,1,2,18
U003133,15,3,11,3,0,6,1,1,26
U003134,15,0,6,4,0,11,0,3,29
U003135,12,2,6,2,0,7,1,0,25
U003136,20,2,6,4,0,6,4,0,18
U003137,15,5,7,4,3,5,1,0,32
U003138,20,2,4,3,0,12,0,1,25
U003139,4,0,4,2,1,8,0,0,12
U003140,13,3,7,3,0,5,2,2,21
U003141,9,0,3,4,0,3,0,2,17
U003142,9,0,8,3,6,5,1,0,24
U003143,6,0,4,1,0,5,2,0,14
U003144,11,0,10,1,0,7,1,0,16
U003145,15,1,5,7,1,5,3,0,20
U003146,17,6,7,3,0,5,1,1,29
U003147,13,3,5,4,0,5,1,2,20
U003148,12,1,3,1,5,2,1,2,16
U003149,16,4,6,3,1,5,1,1,18
U003150,11,0,8,1,2,3,0,0,16
U003151,12,2,6,1,0,5,0,2,23
U003152,12,3,8,2,0,8,0,2,25
U003153,10,1,4,0,3,3,1,1,12
U003154,12,0,8,2,0,5,0,3,17
U003155,6,0,3,1,1,2,2,1,8
U003156,22,2,4,2,0,7,4,1,18
U003157,11,0,5,3,1,3,1,1,19
U003158,9,3,11,3,0,7,3,1,24
U003159,14,1,6,2,0,7,0,1,20
U003160,9,2,5,1,0,7,0,0,16
U003161,11,0,2,2,1,5,0,1,6
U003162,14,3,4,2,0,8,1,1,21
U003163,17,5,7,5,0,8,2,1,19
U003164,13,2,3,5,1,6,0,3,31
U003165,15,1,7,1,0,7,0,1,8
U003166,16,2,4,3,0,6,1,0,22
U003167,13,1,7,3,1,3,2,0,13
U003168,14,0,4,4,0,2,2,0,18
U003169,21,5,7,7,1,5,2,2,31
U003170,14,0,7,2,0,3,0,3,12
U003171,7,0,2,2,2,2,2,0,19
U003172,5,0,5,2,1,2,2,1,15
U003173,12,1,5,0,0,10,0,3,21
U003174,15,6,6,4,0,4,1,0,23
U003175,8,0,8,1,0,3,0,2,14
U003176,13,1,11,3,0,3,1,2,18
U003177,12,1,3,2,0,3,1,1,21
U003178,9,1,4,2,1,3,1,2,15
U003179,18,4,9,5,0,6,1,2,21
U003180,15,3,7,2,0,11,0,0,24
U003181,15,3,4,1,0,6,1,1,21
U003182,7,4,6,4,0,7,1,1,17
U003183,14,5,5,4,0,9,3,0,26
U003184,11,1,3,4,2,3,1,1,7
U003185,9,4,9,2,0,3,1,2,23
U003186,8,1,3,1,0,2,1,1,7
U003187,8,0,3,1,4,2,0,0,13
U003188,6,0,3,2,1,3,2,1,13
U003189,17,1,7,3,1,4,1,0,11
U003190,7,0,3,7,1,4,2,1,13
U003191,13,2,5,6,1,3,0,0,18
U003192,15,0,1,1,0,4,0,1,13
U003193,13,4,3,0,0,8,1,0,21
U003194,15,6,10,4,0,5,2,2,29
U003195,12,4,1,1,0,2,1,2,30
U003196,13,5,4,1,0,3,3,0,17
U003197,16,6,6,5,0,11,1,2,32
U003198,12,3,5,3,0,7,2,0,24
U003199,18,7,8,4,0,6,3,0,37
U003200,14,5,8,5,1,11,3,0,28
U003201,7,2,2,2,0,5,1,0,10
U003202,21,4,12,2,0,8,3,1,25
U003203,6,0,5,1,7,5,1,0,16
U003204,6,0,8,3,0,8,1,1,20
U003205,11,6,7,3,0,14,0,2,23
U003206,14,0,3,3,0,5,3,0,12
U003207,14,2,6,5,0,2,0,0,21
U003208,14,3,3,4,2,5,0,0,27
U003209,13,0,8,2,0,8,1,1,22
U003210,15,7,5,5,2,7,1,1,18
U003211,16,1,4,1,0,3,0,1,15
U003212,7,5,7,2,0,8,0,0,31
U003213,17,4,3,2,0,9,1,0,32
U003214,23,6,7,3,0,4,0,1,29
U003215,17,2,3,0,1,4,0,1,23
U003216,19,1,11,3,0,7,2,2,18
U003217,12,3,4,3,4,4,0,0,26
U003218,8,1,3,2,1,3,1,0,17
U003219,15,4,7,4,0,5,0,2,22
U003220,14,3,2,2,0,4,2,1,34
U003221,8,0,4,4,0,4,0,0,15
U003222,7,6,5,4,0,8,3,3,27
U003223,18,1,8,3,0,9,2,1,21
U003224,18,3,5,3,0,6,0,1,14
U003225,9,0,1,2,1,10,1,0,11
U003226,5,0,0,0,0,4,1,0,5
U003227,11,2,3,5,3,4,2,0,17
U003228,15,2,5,4,1,8,1,0,23
U003229,8,6,5,5,0,6,3,0,23
U003230,11,5,4,3,0,4,1,0,27
U003231,9,0,7,2,1,5,1,2,13
U003232,9,3,4,3,1,2,1,1,24
U003233,17,5,8,5,0,6,2,1,22
U003234,12,0,6,2,0,8,1,1,23
U003235,13,1,2,4,0,6,2,2,23
U003236,9,3,2,0,3,4,2,0,11
U003237,18,2,7,3,0,11,0,0,34
U003238,20,1,3,6,0,6,2,1,25
U003239,11,1,3,5,0,6,0,0,12
U003240,13,4,5,3,1,4,2,0,20
U003241,9,3,10,4,0,7,0,2,28
U003242,14,1,2,3,1,7,1,1,20
U003243,8,2,6,2,4,4,1,1,11
U003244,13,3,6,3,0,9,4,0,23
U003245,12,0,4,3,3,8,2,0,13
U003246,9,0,5,0,2,2,0,0,15
U003247,13,2,8,1,0,8,1,0,28
U003248,11,4,7,2,0,8,1,1,31
U003249,8,0,5,3,0,6,0,1,20
U003250,18,3,7,2,1,11,1,0,35
U003251,9,1,6,3,0,6,1,1,19
U003252,23,2,7,3,0,3,0,1,33
U003253,11,0,7,3,0,5,0,0,10
U003254,14,1,8,0,0,8,2,1,30
U003255,17,0,2,2,0,8,0,0,13
U003256,12,3,4,7,1,4,1,2,21
U003257,18,2,6,1,2,1,0,0,9
U003258,9,0,4,2,0,6,1,0,20
U003259,17,0,5,4,0,1,0,0,15
U003260,14,2,8,3,0,5,4,2,14
U003261,14,3,2,2,0,4,0,0,21
U003262,10,0,3,5,5,4,0,0,9
U003263,21,3,7,4,0,4,0,0,24
U003264,20,1,7,4,0,6,1,1,29
U003265,12,3,3,3,0,6,1,3,13
U003266,18,3,5,2,0,7,1,0,18
U003267,11,2,9,2,5,4,2,2,16
U003268,6,0,3,3,0,6,0,1,14
U003269,6,2,3,4,3,4,0,1,19
U003270,18,2,6,5,0,6,4,3,20
U003271,9,5,5,3,1,8,1,0,13
U003272,6,0,4,1,2,7,3,1,13
U003273,10,0,3,2,0,2,3,1,18
U003274,9,0,5,0,2,2,2,0,16
U003275,14,3,6,4,0,10,1,1,16
U003276,13,3,3,5,1,7,1,1,24
U003277,6,0,5,1,0,6,0,1,22
U003278,8,1,3,1,0,3,0,0,21
U003279,14,0,4,2,0,8,2,1,14
U003280,13,1,6,3,3,4,0,0,15
U003281,13,0,6,2,0,4,1,2,16
U003282,12,2,8,1,2,5,1,1,28
U003283,15,2,10,6,0,4,1,1,26
U003284,5,0,0,1,7,1,1,1,14
U003285,13,0,5,2,0,12,0,1,20
U003286,21,1,7,2,0,8,3,2,26
U003287,11,3,6,4,0,2,1,0,19
U003288,14,2,10,7,1,6,1,1,26
U003289,15,5,6,0,4,6,1,1,25
U003290,14,7,4,2,0,6,5,3,24
U003291,18,4,5,3,0,3,0,1,28
U003292,9,2,14,5,0,5,3,0,35
U003293,11,2,2,8,0,7,3,1,20
U003294,14,3,4,5,0,7,0,1,21
U003295,11,3,4,3,0,9,0,3,17
U003296,19,3,5,5,0,4,2,3,41
U003297,15,4,12,2,0,7,1,2,42
U003298,17,3,6,3,2,5,1,1,23
U003299,9,1,8,5,0,8,3,0,24
U003300,19,2,1,4,4,6,1,1,20
U003301,9,3,5,2,6,6,0,1,19
U003302,16,4,2,10,0,5,1,0,23
U003303,16,1,3,2,0,2,2,0,15
U003304,17,1,2,1,0,0,0,1,18
U003305,7,2,4,2,0,6,3,3,18
U003306,15,1,8,3,0,3,0,3,28
U003307,22,5,4,5,1,5,1,1,28
U003308,10,1,5,1,0,2,0,2,18
U003309,11,3,4,2,0,5,1,0,16
U003310,14,1,2,5,6,4,1,0,13
U003311,18,2,6,2,0,2,0,1,14
U003312,5,0,2,5,0,6,2,2,13
U003313,10,2,3,4,5,5,3,0,18
U003314,3,0,3,1,1,4,0,0,15
U003315,11,0,1,1,0,4,0,0,10
U003316,23,5,9,1,1,4,1,3,18
U003317,14,2,8,1,0,5,1,1,32
U003318,3,0,2,1,1,3,2,0,10
U003319,8,1,6,4,1,3,0,1,15
U003320,6,0,1,2,0,3,1,2,25
U003321,10,2,8,1,2,4,2,4,14
U003322,20,0,6,4,2,7,1,2,23
U003323,17,4,8,5,1,9,0,3,29
U003324,9,2,4,3,0,7,1,1,29
U003325,20,2,4,2,0,9,0,0,29
U003326,20,2,5,1,1,9,1,0,24
U003327,8,0,9,5,0,6,3,1,18
U003328,14,2,4,3,0,11,3,1,26
U003329,23,5,11,5,0,11,4,2,27
U003330,23,3,8,2,0,8,0,1,30
U003331,17,3,4,2,0,2,1,3,16
U003332,5,3,5,1,4,1,2,1,15
U003333,7,1,5,7,0,5,0,0,24
U003334,10,7,1,5,3,8,0,0,40
U003335,10,5,8,4,0,8,2,0,22
U003336,8,2,3,1,1,8,2,0,16
U003337,14,2,8,2,0,14,2,1,15
U003338,15,4,9,4,0,11,3,2,37
U003339,8,5,8,5,1,2,2,1,20
U003340,16,4,7,3,2,14,6,3,37
U003341,16,3,6,4,2,11,2,0,31
U003342,10,0,5,1,1,1,0,1,17
U003343,23,5,9,6,0,10,3,2,27
U003344,6,1,3,2,0,2,0,0,11
U003345,10,2,8,3,0,7,1,1,23
U003346,14,2,6,1,1,5,0,1,20
U003347,15,1,10,6,0,9,1,0,25
U003348,13,1,2,4,0,8,2,2,18
U003349,11,0,4,3,1,9,2,1,16
U003350,9,1,10,1,1,7,3,0,18
U003351,14,1,2,1,0,3,4,3,15
U003352,8,3,2,0,2,2,0,0,15
U003353,12,1,2,0,4,2,1,0,6
U003354,24,4,4,3,0,7,3,0,24
U003355,16,0,6,1,0,4,0,1,12
U003356,6,0,2,2,2,4,0,0,20
U003357,10,2,10,1,2,4,1,0,16
U003358,12,3,8,3,0,7,0,1,22
U003359,11,2,4,1,4,4,1,2,17
U003360,13,0,13,1,0,5,0,2,21
U003361,6,2,9,2,0,5,0,2,9
U003362,14,4,3,3,6,1,1,0,19
U003363,10,0,5,3,0,2,0,1,19
U003364,14,1,7,5,9,8,0,3,28
U003365,21,1,3,4,2,7,2,1,28
U003366,10,2,6,4,0,8,1,1,25
U003367,10,0,6,1,1,7,3,1,26
U003368,12,2,6,2,1,5,1,0,17
U003369,8,1,3,1,4,3,0,2,11
U003370,16,4,11,3,0,5,2,1,14
U003371,21,2,13,3,0,6,1,2,23
U003372,8,0,2,1,1,5,0,1,14
U003373,12,0,7,7,0,6,1,1,15
U003374,7,0,5,0,0,2,1,0,8
U003375,10,1,8,4,0,4,1,0,30
U003376,16,5,9,3,0,5,1,1,33
U003377,13,3,6,5,0,3,1,1,14
U003378,17,3,6,4,2,10,1,2,30
U003379,21,1,11,3,0,11,2,0,26
U003380,13,0,3,2,0,2,4,0,22
U003381,12,1,3,5,0,5,1,0,19
U003382,8,3,5,4,1,8,1,0,23
U003383,12,4,5,1,0,10,0,0,19
U003384,12,6,14,1,0,8,1,1,28
U003385,9,2,3,0,0,5,1,2,14
U003386,14,2,9,1,0,10,0,4,14
U003387,12,1,5,1,0,5,0,1,15
U003388,16,3,7,2,0,6,0,2,29
U003389,8,1,9,2,0,9,2,0,25
U003390,6,0,3,1,1,3,1,1,6
U003391,12,1,7,2,0,2,2,0,18
U003392,9,0,1,0,4,2,1,0,6
U003393,6,0,4,4,6,4,0,1,21
U003394,7,0,3,1,0,4,0,3,14
U003395,11,5,3,4,0,9,3,0,19
U003396,19,0,4,4,0,7,0,1,31
U003397,11,3,10,2,0,7,5,0,22
U003398,14,1,5,3,0,8,2,1,22
U003399,19,2,5,5,1,4,1,0,22
U003400,11,2,5,7,0,6,2,0,21
U003401,8,2,3,4,0,6,1,0,16
U003402,10,3,7,3,4,4,2,0,17
U003403,15,4,7,1,0,4,3,0,20
U003404,12,4,7,2,1,8,1,0,18
U003405,5,0,9,6,3,4,0,1,17
U003406,9,2,7,2,0,8,2,0,9
U003407,15,0,2,3,1,4,0,0,16
U003408,9,0,3,0,3,3,0,0,7
U003409,13,2,7,7,1,5,3,0,21
U003410,11,1,4,1,0,6,0,1,22
U003411,5,4,7,7,0,4,1,0,16
U003412,14,1,7,4,0,9,0,0,24
U003413,21,4,4,3,0,7,0,0,27
U003414,20,2,7,5,0,10,0,3,22
U003415,14,2,8,0,0,3,1,0,17
U003416,16,3,6,2,0,3,2,2,26
U003417,12,2,9,0,1,5,1,0,20
U003418,14,3,2,4,1,8,1,0,25
U003419,7,1,6,6,0,4,2,2,22
U003420,15,2,7,4,0,9,4,0,26
U003421,18,2,9,1,0,6,1,0,20
U003422,7,0,2,2,0,3,2,0,17
U003423,10,1,3,4,0,3,1,0,16
U003424,12,1,7,5,0,2,1,0,20
U003425,16,3,7,5,1,6,2,0,29
U003426,14,4,6,5,0,5,2,1,22
U003427,11,2,4,5,3,5,0,0,16
U003428,13,1,5,3,0,5,0,1,18
U003429,7,2,4,2,0,7,2,1,22
U003430,18,6,6,2,0,12,1,0,24
U003431,9,1,11,3,0,3,0,1,26
U003432,19,1,3,2,0,5,0,1,9
U003433,16,3,8,3,0,6,1,1,23
U003434,7,1,3,0,1,4,0,1,16
U003435,12,7,10,5,0,7,0,1,18
U003436,13,2,6,7,0,9,2,2,22
U003437,12,2,3,6,0,8,2,1,17
U003438,12,3,8,4,0,3,1,2,27
U003439,17,4,7,3,2,8,2,0,26
U003440,21,1,10,6,0,5,1,0,18
U003441,9,0,4,2,2,1,1,1,12
U003442,13,1,6,3,0,8,2,0,25
U003443,9,4,2,1,0,3,0,1,16
U003444,15,1,11,6,1,7,2,1,25
U003445,16,5,5,2,1,9,2,2,27
U003446,15,5,10,4,0,3,1,0,26
U003447,12,5,2,3,1,6,0,1,19
U003448,9,1,9,2,0,2,0,2,18
U003449,15,2,4,1,0,8,0,2,24
U003450,12,1,8,3,0,6,1,2,22
U003451,18,1,9,5,0,9,2,0,19
U003452,21,2,7,3,0,8,1,1,23
U003453,18,1,7,3,0,6,0,1,15
U003454,16,3,5,3,0,5,0,1,21
U003455,5,3,5,3,1,3,1,1,14
U003456,10,6,2,3,0,5,2,1,15
U003457,16,2,11,3,0,7,1,1,21
U003458,9,0,6,0,1,4,2,0,20
U003459,19,2,4,0,2,4,1,0,13
U003460,10,3,4,4,0,8,2,0,13
U003461,10,0,5,7,0,9,1,2,20
U003462,15,3,6,2,0,7,1,1,30
U003463,16,4,6,3,0,6,0,0,18
U003464,12,2,11,3,0,7,2,0,19
U003465,18,3,8,1,1,3,1,1,26
U003466,11,0,3,3,0,7,0,1,11
U003467,9,7,10,5,0,6,1,1,20
U003468,12,0,4,4,0,7,0,0,14
U003469,20,3,8,5,1,7,1,2,26
U003470,10,1,9,2,0,8,0,1,25
U003471,12,4,1,6,0,6,2,1,19
U003472,7,0,10,2,0,4,0,1,10
U003473,13,2,7,1,0,4,1,1,16
U003474,13,1,8,1,0,7,4,0,16
U003475,6,0,6,6,1,2,1,2,18
U003476,8,4,6,3,5,3,1,0,16
U003477,16,1,5,3,0,5,1,0,14
U003478,7,5,12,7,0,8,2,2,31
U003479,12,3,8,3,7,4,0,1,15
U003480,8,1,4,4,2,2,0,0,13
U003481,13,1,6,2,1,5,0,0,23
U003482,18,2,4,4,0,6,3,1,18
U003483,17,2,7,1,1,7,1,0,21
U003484,10,1,9,1,5,4,0,0,17
U003485,10,5,10,4,0,3,3,3,24
U003486,14,6,5,2,0,9,1,3,25
U003487,1,0,3,5,3,4,1,0,9
U003488,13,3,7,1,3,4,2,0,21
U003489,14,4,7,3,0,6,2,1,43
U003490,24,2,6,6,0,8,1,1,25
U003491,11,0,7,4,6,6,1,0,15
U003492,10,1,4,2,0,5,0,0,23
U003493,19,1,10,3,0,2,1,2,23
U003494,12,3,10,3,0,4,4,2,16
U003495,15,5,3,3,0,5,0,0,23
U003496,15,0,5,2,0,7,0,2,21
U003497,16,4,2,2,1,4,4,1,18
U003498,10,3,5,1,7,7,1,2,14
U003499,7,1,4,1,0,4,0,1,12
U003500,17,4,11,3,1,7,1,3,41
U003501,7,0,5,1,4,3,0,0,14
U003502,11,0,2,1,0,2,0,1,16
U003503,20,2,2,2,1,5,2,2,27
U003504,13,0,9,3,0,7,1,2,15
U003505,9,0,2,2,5,4,1,0,8
U003506,12,0,7,2,1,6,1,2,18
U003507,13,0,3,2,3,1,0,0,12
U003508,8,0,2,2,3,2,0,0,16
U003509,11,3,8,5,1,11,1,0,24
U003510,7,0,2,2,5,0,2,2,16
U003511,11,1,3,3,0,6,3,0,16
U003512,13,8,7,2,0,9,2,0,19
U003513,14,5,9,3,0,8,1,2,25
U003514,10,0,4,4,0,5,3,2,19
U003515,18,4,5,4,1,5,1,2,24
U003516,9,1,4,4,1,5,1,0,13
U003517,7,2,5,2,0,4,1,1,16
U003518,8,4,7,3,0,8,1,1,23
U003519,10,1,3,3,1,1,0,1,13
U003520,9,3,6,6,0,6,4,1,29
U003521,19,3,5,4,2,5,3,0,14
U003522,10,0,2,5,2,4,4,2,15
U003523,18,3,6,3,0,10,1,0,35
U003524,14,1,3,4,1,2,1,4,19
U003525,13,4,8,2,0,4,3,0,23
U003526,12,4,6,4,1,7,1,1,24
U003527,21,4,9,3,2,8,0,1,35
U003528,10,2,4,6,7,8,2,0,25
U003529,10,1,6,4,2,2,1,2,17
U003530,11,1,3,5,0,6,0,0,15
U003531,17,2,6,8,1,10,1,0,29
U003532,17,5,8,2,0,6,1,0,21
U003533,25,3,10,2,0,7,0,1,31
U003534,9,0,5,2,0,7,1,0,21
U003535,7,1,4,3,0,6,1,2,16
U003536,15,3,8,7,0,6,2,0,22
U003537,7,4,6,2,2,6,0,3,27
U003538,12,1,9,3,1,5,1,1,29
U003539,17,3,5,3,0,5,0,1,22
U003540,12,2,4,3,1,8,5,2,24
U003541,10,0,6,1,0,2,2,0,20
U003542,10,1,5,1,0,7,1,0,7
U003543,14,1,8,1,0,5,5,0,14
U003544,18,3,10,3,1,11,2,0,29
U003545,22,5,3,2,0,6,2,2,25
U003546,11,0,3,3,0,8,1,0,16
U003547,8,0,1,3,0,3,1,0,19
U003548,13,2,8,2,0,6,0,0,17
U003549,10,3,7,1,1,5,1,0,22
U003550,14,0,6,1,1,2,0,1,29
U003551,19,1,3,4,0,3,2,1,23
U003552,18,2,9,2,0,6,1,1,18
U003553,7,3,7,6,1,7,2,0,19
U003554,13,5,10,8,0,7,2,0,33
U003555,18,0,0,5,0,3,2,1,24
U003556,16,3,4,3,1,9,0,0,27
U003557,4,1,5,3,0,6,1,1,17
U003558,21,3,6,1,2,4,1,2,10
U003559,12,1,5,7,3,8,0,0,17
U003560,11,3,11,4,0,2,4,0,24
U003561,7,6,4,2,0,6,2,3,34
U003562,14,0,5,2,0,4,0,2,19
U003563,11,5,7,0,0,8,3,1,25
U003564,23,3,8,3,0,9,3,2,21
U003565,15,1,8,3,0,2,0,1,13
U003566,12,0,7,4,1,4,1,1,18
U003567,17,6,4,3,0,5,2,1,25
U003568,12,3,5,1,0,6,0,0,22
U003569,13,6,5,9,0,5,2,0,34
U003570,18,1,9,2,0,8,1,1,28
U003571,12,2,4,2,6,3,2,0,17
U003572,14,2,8,2,0,9,4,0,21
U003573,18,1,5,6,1,7,0,2,24
U003574,8,0,4,5,0,9,0,3,15
U003575,6,4,4,0,5,4,1,1,8
U003576,18,3,4,3,0,3,1,1,22
U003577,11,0,9,2,0,2,0,3,20
U003578,11,0,2,3,0,5,0,1,9
U003579,12,2,1,3,1,7,1,2,20
U003580,5,0,4,4,0,4,0,2,16
U003581,16,1,6,3,1,6,2,3,18
U003582,9,3,6,5,0,8,3,1,32
U003583,6,0,7,4,0,8,2,0,15
U003584,18,0,2,4,0,2,1,3,17
U003585,11,3,9,4,1,5,3,0,23
U003586,9,1,4,2,2,4,1,4,12
