user_id,first_active_month,last_active_month,active_months,activity_span_days,retention_behavior
U004360,2024-05-01,2026-07-01,19,791,High Retention
U004361,2025-08-01,2026-07-01,12,334,High Retention
U004362,2024-10-01,2026-07-01,14,638,High Retention
U004363,2025-11-01,2026-07-01,9,242,High Retention
U004364,2025-10-01,2026-07-01,10,273,High Retention
U004365,2025-05-01,2026-07-01,15,426,High Retention
U004366,2024-10-01,2026-07-01,19,638,High Retention
U004367,2024-09-01,2026-05-01,18,607,High Retention
U004368,2024-01-01,2026-07-01,24,912,High Retention
U004369,2026-03-01,2026-07-01,5,122,Moderate Retention
U004370,2024-08-01,2026-07-01,19,699,High Retention
U004371,2025-03-01,2026-07-01,14,487,High Retention
U004372,2024-05-01,2026-07-01,15,791,High Retention
U004373,2025-05-01,2026-07-01,12,426,High Retention
U004374,2024-09-01,2026-07-01,18,668,High Retention
U004375,2025-04-01,2026-07-01,15,456,High Retention
U004376,2024-11-01,2026-07-01,16,607,High Retention
U004377,2025-12-01,2026-07-01,8,212,High Retention
U004378,2026-05-01,2026-07-01,3,61,Moderate Retention
U004379,2025-08-01,2026-07-01,12,334,High Retention
U004380,2026-01-01,2026-07-01,7,181,High Retention
U004381,2025-03-01,2026-07-01,16,487,High Retention
U004382,2024-05-01,2026-07-01,23,791,High Retention
U004383,2024-12-01,2026-07-01,19,577,High Retention
U004384,2024-05-01,2026-07-01,21,791,High Retention
U004385,2024-03-01,2026-07-01,27,852,High Retention
U004386,2026-06-01,2026-07-01,2,30,Low Retention
U004387,2025-03-01,2026-07-01,15,487,High Retention
U004388,2025-09-01,2026-07-01,11,303,High Retention
U004389,2025-02-01,2026-07-01,16,515,High Retention
U004390,2025-07-01,2026-07-01,13,365,High Retention
U004391,2024-10-01,2026-07-01,16,638,High Retention
U004392,2025-06-01,2026-07-01,13,395,High Retention
U004393,2025-05-01,2026-07-01,12,426,High Retention
U004394,2024-06-01,2026-07-01,24,760,High Retention
U004395,2025-05-01,2026-07-01,15,426,High Retention
U004396,2024-11-01,2026-07-01,21,607,High Retention
U004397,2025-06-01,2026-07-01,12,395,High Retention
U004398,2025-02-01,2026-07-01,18,515,High Retention
U004399,2024-11-01,2026-07-01,18,607,High Retention
U004400,2025-02-01,2026-07-01,16,515,High Retention
U004401,2024-04-01,2026-07-01,23,821,High Retention
U004402,2026-06-01,2026-07-01,2,30,Low Retention
U004403,2025-08-01,2026-07-01,10,334,High Retention
U004404,2024-03-01,2026-07-01,28,852,High Retention
U004405,2024-07-01,2026-07-01,15,730,High Retention
U004406,2024-01-01,2026-07-01,27,912,High Retention
U004407,2024-08-01,2026-07-01,21,699,High Retention
U004408,2026-04-01,2026-07-01,4,91,Moderate Retention
U004409,2025-11-01,2026-07-01,9,242,High Retention
U004410,2026-03-01,2026-07-01,5,122,Moderate Retention
U004411,2025-03-01,2026-07-01,16,487,High Retention
U004412,2024-10-01,2026-07-01,10,638,High Retention
U004413,2024-12-01,2026-07-01,20,577,High Retention
U004414,2024-11-01,2026-07-01,20,607,High Retention
U004415,2026-03-01,2026-07-01,5,122,Moderate Retention
U004416,2025-07-01,2026-07-01,11,365,High Retention
U004417,2026-02-01,2026-07-01,6,150,High Retention
U004418,2024-08-01,2026-07-01,21,699,High Retention
U004419,2026-04-01,2026-07-01,4,91,Moderate Retention
U004420,2026-03-01,2026-07-01,5,122,Moderate Retention
U004421,2025-07-01,2026-07-01,13,365,High Retention
U004422,2024-09-01,2026-07-01,21,668,High Retention
U004423,2025-07-01,2026-07-01,13,365,High Retention
U004424,2024-03-01,2026-07-01,27,852,High Retention
U004425,2024-08-01,2026-07-01,22,699,High Retention
U004426,2025-05-01,2026-07-01,14,426,High Retention
U004427,2026-06-01,2026-07-01,2,30,Low Retention
U004428,2025-11-01,2026-07-01,9,242,High Retention
U004429,2024-08-01,2026-07-01,20,699,High Retention
U004430,2026-05-01,2026-07-01,3,61,Moderate Retention
U004431,2025-03-01,2026-07-01,16,487,High Retention
U004432,2025-08-01,2026-07-01,11,334,High Retention
U004433,2026-01-01,2026-07-01,7,181,High Retention
U004434,2024-04-01,2026-07-01,24,821,High Retention
U004435,2024-07-01,2026-07-01,20,730,High Retention
U004436,2025-09-01,2026-07-01,11,303,High Retention
U004437,2025-03-01,2026-07-01,15,487,High Retention
U004438,2024-04-01,2026-07-01,23,821,High Retention
U004439,2024-06-01,2026-07-01,20,760,High Retention
U004440,2024-08-01,2026-07-01,15,699,High Retention
U004441,2025-04-01,2026-07-01,15,456,High Retention
U004442,2024-10-01,2026-07-01,17,638,High Retention
U004443,2026-04-01,2026-07-01,4,91,Moderate Retention
U004444,2024-04-01,2026-07-01,24,821,High Retention
U004445,2025-02-01,2026-07-01,15,515,High Retention
U004446,2024-12-01,2026-07-01,19,577,High Retention
U004447,2024-06-01,2026-07-01,20,760,High Retention
U004448,2025-12-01,2026-07-01,8,212,High Retention
U004449,2025-12-01,2026-07-01,8,212,High Retention
U004450,2024-03-01,2026-07-01,23,852,High Retention
U004451,2025-05-01,2026-07-01,13,426,High Retention
U004452,2025-04-01,2026-07-01,16,456,High Retention
U004453,2024-06-01,2026-07-01,19,760,High Retention
U004454,2024-08-01,2026-07-01,20,699,High Retention
U004455,2024-12-01,2026-07-01,17,577,High Retention
U004456,2025-05-01,2026-07-01,15,426,High Retention
U004457,2025-04-01,2026-07-01,12,456,High Retention
U004458,2025-04-01,2026-07-01,14,456,High Retention
U004459,2025-11-01,2026-07-01,9,242,High Retention
U004460,2024-07-01,2026-07-01,23,730,High Retention
U004461,2024-04-01,2026-03-01,20,699,High Retention
U004462,2026-02-01,2026-07-01,6,150,High Retention
U004463,2024-10-01,2026-07-01,16,638,High Retention
U004464,2025-04-01,2026-07-01,16,456,High Retention
U004465,2024-03-01,2026-07-01,24,852,High Retention
U004466,2026-06-01,2026-07-01,2,30,Low Retention
U004467,2025-10-01,2026-07-01,10,273,High Retention
U004468,2026-06-01,2026-07-01,2,30,Low Retention
U004469,2026-05-01,2026-07-01,3,61,Moderate Retention
U004470,2024-09-01,2026-07-01,18,668,High Retention
U004471,2025-02-01,2026-07-01,13,515,High Retention
U004472,2026-03-01,2026-07-01,5,122,Moderate Retention
U004473,2025-05-01,2026-07-01,15,426,High Retention
U004474,2025-10-01,2026-07-01,10,273,High Retention
U004475,2025-03-01,2026-07-01,17,487,High Retention
U004476,2025-02-01,2026-07-01,14,515,High Retention
U004477,2025-02-01,2026-07-01,16,515,High Retention
U004478,2026-01-01,2026-07-01,7,181,High Retention
U004479,2025-04-01,2026-07-01,14,456,High Retention
U004480,2025-03-01,2026-07-01,13,487,High Retention
U004481,2025-04-01,2026-07-01,16,456,High Retention
U004482,2025-04-01,2026-07-01,13,456,High Retention
U004483,2024-08-01,2026-07-01,19,699,High Retention
U004484,2024-12-01,2026-07-01,18,577,High Retention
U004485,2025-07-01,2026-07-01,12,365,High Retention
U004486,2026-02-01,2026-07-01,6,150,High Retention
U004487,2025-01-01,2026-07-01,17,546,High Retention
U004488,2026-04-01,2026-07-01,4,91,Moderate Retention
U004489,2026-06-01,2026-07-01,2,30,Low Retention
U004490,2024-07-01,2026-07-01,18,730,High Retention
U004491,2024-07-01,2026-07-01,20,730,High Retention
U004492,2025-07-01,2026-07-01,13,365,High Retention
U004493,2024-10-01,2026-07-01,20,638,High Retention
U004494,2024-04-01,2026-07-01,21,821,High Retention
U004495,2025-12-01,2026-07-01,8,212,High Retention
U004496,2026-03-01,2026-07-01,5,122,Moderate Retention
U004497,2024-09-01,2026-07-01,15,668,High Retention
U004498,2024-08-01,2026-07-01,18,699,High Retention
U004499,2026-01-01,2026-07-01,7,181,High Retention
U004500,2024-05-01,2026-07-01,14,791,High Retention
U004501,2024-01-01,2026-07-01,26,912,High Retention
U004502,2025-11-01,2026-07-01,9,242,High Retention
U004503,2024-07-01,2026-07-01,21,730,High Retention
U004504,2025-09-01,2026-07-01,10,303,High Retention
U004505,2025-01-01,2026-07-01,16,546,High Retention
U004506,2025-01-01,2026-07-01,17,546,High Retention
U004507,2026-05-01,2026-07-01,3,61,Moderate Retention
U004508,2025-07-01,2026-07-01,12,365,High Retention
U004509,2024-09-01,2026-07-01,19,668,High Retention
U004510,2025-12-01,2026-07-01,8,212,High Retention
U004511,2024-06-01,2026-07-01,20,760,High Retention
U004512,2024-07-01,2026-07-01,21,730,High Retention
U004513,2025-01-01,2026-07-01,18,546,High Retention
U004514,2024-10-01,2026-07-01,22,638,High Retention
U004515,2026-06-01,2026-07-01,2,30,Low Retention
U004516,2025-03-01,2026-07-01,17,487,High Retention
U004517,2025-02-01,2026-07-01,16,515,High Retention
U004518,2025-08-01,2026-07-01,12,334,High Retention
U004519,2025-02-01,2026-07-01,17,515,High Retention
U004520,2025-07-01,2026-07-01,10,365,High Retention
U004521,2025-02-01,2026-07-01,15,515,High Retention
U004522,2025-04-01,2026-07-01,15,456,High Retention
U004523,2026-04-01,2026-07-01,4,91,Moderate Retention
U004524,2025-09-01,2026-07-01,11,303,High Retention
U004525,2024-04-01,2026-07-01,23,821,High Retention
U004526,2024-02-01,2026-07-01,21,881,High Retention
U004527,2025-03-01,2026-07-01,17,487,High Retention
U004528,2024-11-01,2026-07-01,18,607,High Retention
U004529,2025-05-01,2026-07-01,14,426,High Retention
U004530,2025-06-01,2026-07-01,14,395,High Retention
U004531,2026-03-01,2026-07-01,5,122,Moderate Retention
U004532,2024-10-01,2026-07-01,18,638,High Retention
U004533,2025-09-01,2026-07-01,11,303,High Retention
U004534,2026-05-01,2026-07-01,3,61,Moderate Retention
U004535,2024-07-01,2026-07-01,22,730,High Retention
U004536,2026-05-01,2026-07-01,3,61,Moderate Retention
U004537,2026-05-01,2026-07-01,3,61,Moderate Retention
U004538,2025-01-01,2026-07-01,14,546,High Retention
U004539,2025-12-01,2026-07-01,7,212,High Retention
U004540,2024-08-01,2026-07-01,20,699,High Retention
U004541,2024-02-01,2026-07-01,20,881,High Retention
U004542,2024-08-01,2026-07-01,20,699,High Retention
U004543,2024-05-01,2026-07-01,24,791,High Retention
U004544,2025-02-01,2026-07-01,16,515,High Retention
U004545,2024-09-01,2026-07-01,19,668,High Retention
U004546,2026-05-01,2026-07-01,3,61,Moderate Retention
U004547,2025-04-01,2026-07-01,16,456,High Retention
U004548,2024-08-01,2026-07-01,19,699,High Retention
U004549,2024-10-01,2026-07-01,19,638,High Retention
U004550,2024-11-01,2026-07-01,17,607,High Retention
U004551,2024-04-01,2026-07-01,20,821,High Retention
U004552,2025-06-01,2026-07-01,13,395,High Retention
U004553,2024-02-01,2026-07-01,26,881,High Retention
U004554,2025-06-01,2026-07-01,14,395,High Retention
U004555,2025-10-01,2026-07-01,10,273,High Retention
U004556,2025-09-01,2026-07-01,10,303,High Retention
U004557,2024-02-01,2026-07-01,22,881,High Retention
U004558,2025-10-01,2026-07-01,10,273,High Retention
U004559,2025-03-01,2026-07-01,17,487,High Retention
U004560,2026-01-01,2026-07-01,7,181,High Retention
U004561,2025-02-01,2026-07-01,17,515,High Retention
U004562,2025-04-01,2026-07-01,16,456,High Retention
U004563,2025-02-01,2026-07-01,17,515,High Retention
U004564,2024-03-01,2026-07-01,22,852,High Retention
U004565,2025-03-01,2026-07-01,13,487,High Retention
U004566,2025-09-01,2026-07-01,11,303,High Retention
U004567,2026-01-01,2026-07-01,7,181,High Retention
U004568,2025-07-01,2026-07-01,12,365,High Retention
U004569,2024-12-01,2026-07-01,16,577,High Retention
U004570,2024-07-01,2026-07-01,21,730,High Retention
U004571,2026-01-01,2026-07-01,7,181,High Retention
U004572,2026-02-01,2026-07-01,6,150,High Retention
U004573,2024-10-01,2026-07-01,15,638,High Retention
U004574,2025-11-01,2026-07-01,9,242,High Retention
U004575,2026-02-01,2026-07-01,6,150,High Retention
U004576,2025-01-01,2026-07-01,19,546,High Retention
U004577,2025-06-01,2026-07-01,13,395,High Retention
U004578,2026-06-01,2026-07-01,2,30,Low Retention
U004579,2025-08-01,2026-07-01,11,334,High Retention
U004580,2025-09-01,2026-07-01,8,303,High Retention
U004581,2026-04-01,2026-07-01,4,91,Moderate Retention
U004582,2026-04-01,2026-07-01,4,91,Moderate Retention
U004583,2025-12-01,2026-07-01,8,212,High Retention
U004584,2025-11-01,2026-07-01,9,242,High Retention
U004585,2024-07-01,2026-07-01,18,730,High Retention
U004586,2025-10-01,2026-07-01,10,273,High Retention
U004587,2024-12-01,2026-07-01,20,577,High Retention
U004588,2024-07-01,2026-07-01,22,730,High Retention
U004589,2026-06-01,2026-07-01,2,30,Low Retention
U004590,2025-02-01,2026-07-01,17,515,High Retention
U004591,2025-08-01,2026-07-01,10,334,High Retention
U004592,2025-08-01,2026-07-01,12,334,High Retention
U004593,2025-07-01,2026-07-01,12,365,High Retention
U004594,2026-01-01,2026-07-01,7,181,High Retention
U004595,2026-01-01,2026-07-01,7,181,High Retention
U004596,2026-04-01,2026-07-01,4,91,Moderate Retention
U004597,2026-03-01,2026-07-01,5,122,Moderate Retention
U004598,2024-04-01,2026-07-01,21,821,High Retention
U004599,2025-02-01,2026-07-01,17,515,High Retention
U004600,2025-10-01,2026-07-01,10,273,High Retention
U004601,2026-02-01,2026-07-01,6,150,High Retention
U004602,2024-09-01,2026-07-01,21,668,High Retention
U004603,2026-01-01,2026-07-01,7,181,High Retention
U004604,2025-10-01,2026-07-01,10,273,High Retention
U004605,2025-04-01,2026-07-01,15,456,High Retention
U004606,2024-10-01,2026-07-01,20,638,High Retention
U004607,2025-07-01,2026-07-01,11,365,High Retention
U004608,2025-06-01,2026-07-01,14,395,High Retention
U004609,2024-10-01,2026-07-01,19,638,High Retention
U004610,2025-05-01,2026-07-01,15,426,High Retention
U004611,2025-05-01,2026-07-01,14,426,High Retention
U004612,2026-03-01,2026-07-01,5,122,Moderate Retention
U004613,2024-06-01,2026-07-01,23,760,High Retention
U004614,2025-09-01,2026-07-01,11,303,High Retention
U004615,2024-03-01,2026-07-01,24,852,High Retention
U004616,2024-09-01,2026-07-01,19,668,High Retention
U004617,2026-02-01,2026-07-01,6,150,High Retention
U004618,2025-08-01,2026-07-01,10,334,High Retention
U004619,2024-08-01,2026-07-01,17,699,High Retention
U004620,2025-08-01,2026-07-01,11,334,High Retention
U004621,2026-05-01,2026-07-01,3,61,Moderate Retention
U004622,2024-12-01,2026-07-01,19,577,High Retention
U004623,2025-11-01,2026-07-01,9,242,High Retention
U004624,2024-10-01,2026-07-01,15,638,High Retention
U004625,2024-12-01,2026-07-01,19,577,High Retention
U004626,2026-04-01,2026-07-01,4,91,Moderate Retention
U004627,2024-05-01,2026-07-01,21,791,High Retention
U004628,2024-06-01,2026-07-01,23,760,High Retention
U004629,2024-03-01,2026-07-01,20,852,High Retention
U004630,2024-06-01,2026-07-01,19,760,High Retention
U004631,2025-12-01,2026-07-01,8,212,High Retention
U004632,2025-07-01,2026-07-01,12,365,High Retention
U004633,2024-09-01,2026-07-01,14,668,High Retention
U004634,2024-10-01,2026-07-01,14,638,High Retention
U004635,2026-01-01,2026-07-01,7,181,High Retention
U004636,2025-04-01,2026-07-01,10,456,High Retention
U004637,2025-10-01,2026-07-01,10,273,High Retention
U004638,2024-10-01,2026-07-01,18,638,High Retention
U004639,2026-04-01,2026-07-01,4,91,Moderate Retention
U004640,2024-12-01,2026-07-01,17,577,High Retention
U004641,2026-05-01,2026-07-01,3,61,Moderate Retention
U004642,2025-01-01,2026-07-01,17,546,High Retention
U004643,2025-11-01,2026-07-01,9,242,High Retention
U004644,2025-06-01,2026-07-01,12,395,High Retention
U004645,2025-07-01,2026-07-01,11,365,High Retention
U004646,2024-05-01,2026-07-01,18,791,High Retention
U004647,2026-01-01,2026-07-01,7,181,High Retention
U004648,2025-02-01,2026-07-01,17,515,High Retention
U004649,2024-09-01,2026-07-01,23,668,High Retention
U004650,2025-09-01,2026-07-01,10,303,High Retention
U004651,2025-11-01,2026-07-01,9,242,High Retention
U004652,2025-10-01,2026-07-01,9,273,High Retention
U004653,2026-04-01,2026-07-01,4,91,Moderate Retention
U004654,2024-09-01,2026-07-01,18,668,High Retention
U004655,2024-07-01,2026-07-01,24,730,High Retention
U004656,2025-05-01,2026-07-01,15,426,High Retention
U004657,2024-12-01,2026-07-01,19,577,High Retention
U004658,2024-12-01,2026-07-01,18,577,High Retention
U004659,2025-08-01,2026-07-01,12,334,High Retention
U004660,2024-03-01,2026-07-01,20,852,High Retention
U004661,2025-02-01,2026-07-01,17,515,High Retention
U004662,2025-02-01,2026-07-01,14,515,High Retention
U004663,2024-02-01,2026-07-01,24,881,High Retention
U004664,2025-09-01,2026-07-01,11,303,High Retention
U004665,2026-02-01,2026-07-01,6,150,High Retention
U004666,2026-05-01,2026-07-01,3,61,Moderate Retention
U004667,2026-05-01,2026-07-01,3,61,Moderate Retention
U004668,2024-05-01,2026-07-01,21,791,High Retention
U004669,2024-09-01,2026-07-01,21,668,High Retention
U004670,2025-02-01,2026-07-01,16,515,High Retention
U004671,2025-06-01,2026-07-01,13,395,High Retention
U004672,2026-05-01,2026-07-01,3,61,Moderate Retention
U004673,2024-10-01,2026-07-01,15,638,High Retention
U004674,2025-03-01,2026-07-01,17,487,High Retention
U004675,2025-09-01,2026-07-01,11,303,High Retention
U004676,2026-03-01,2026-07-01,5,122,Moderate Retention
U004677,2025-10-01,2026-07-01,9,273,High Retention
U004678,2025-09-01,2026-07-01,11,303,High Retention
U004679,2026-06-01,2026-07-01,2,30,Low Retention
U004680,2026-03-01,2026-07-01,5,122,Moderate Retention
U004681,2026-03-01,2026-07-01,5,122,Moderate Retention
U004682,2025-11-01,2026-07-01,9,242,High Retention
U004683,2024-11-01,2026-07-01,20,607,High Retention
U004684,2024-04-01,2026-07-01,21,821,High Retention
U004685,2025-12-01,2026-07-01,8,212,High Retention
U004686,2025-12-01,2026-07-01,8,212,High Retention
U004687,2025-07-01,2026-07-01,12,365,High Retention
U004688,2024-06-01,2026-07-01,20,760,High Retention
U004689,2026-06-01,2026-07-01,2,30,Low Retention
U004690,2025-11-01,2026-07-01,9,242,High Retention
U004691,2025-09-01,2026-07-01,11,303,High Retention
U004692,2025-01-01,2026-07-01,18,546,High Retention
U004693,2024-03-01,2026-07-01,21,852,High Retention
U004694,2025-09-01,2026-07-01,11,303,High Retention
U004695,2024-12-01,2026-07-01,18,577,High Retention
U004696,2024-05-01,2026-07-01,19,791,High Retention
U004697,2024-03-01,2026-07-01,15,852,High Retention
U004698,2024-04-01,2026-07-01,26,821,High Retention
U004699,2024-10-01,2026-07-01,21,638,High Retention
U004700,2024-06-01,2026-07-01,18,760,High Retention
U004701,2024-05-01,2026-07-01,19,791,High Retention
U004702,2024-12-01,2026-07-01,15,577,High Retention
U004703,2024-02-01,2026-07-01,23,881,High Retention
U004704,2024-06-01,2026-07-01,23,760,High Retention
U004705,2025-02-01,2026-07-01,13,515,High Retention
U004706,2024-02-01,2026-07-01,19,881,High Retention
U004707,2024-07-01,2026-07-01,25,730,High Retention
U004708,2026-03-01,2026-07-01,5,122,Moderate Retention
U004709,2025-01-01,2026-07-01,17,546,High Retention
U004710,2025-11-01,2026-07-01,9,242,High Retention
U004711,2025-03-01,2026-07-01,17,487,High Retention
U004712,2025-06-01,2026-07-01,14,395,High Retention
U004713,2024-06-01,2026-07-01,23,760,High Retention
U004714,2025-11-01,2026-07-01,9,242,High Retention
U004715,2024-09-01,2026-07-01,18,668,High Retention
